transaction_id,store_id,product_id,quantity,transaction_date
4655,14,95,1,11/4/2025
4656,4,48,1,4/23/2025
4657,19,39,2,4/1/2025
4658,12,5,1,5/28/2025
4659,4,72,3,10/9/2025
4660,19,46,2,4/30/2025
4661,14,33,3,1/16/2025
4662,12,79,1,12/23/2025
4663,9,96,2,7/6/2025
4664,23,55,4,4/14/2025
4665,5,48,4,4/21/2025
4666,22,59,4,8/26/2025
4667,1,17,2,4/18/2025
4668,14,83,2,10/4/2025
4669,1,82,2,1/9/2025
4670,17,37,1,6/7/2025
4671,24,52,4,10/3/2025
4672,15,61,4,6/8/2025
4673,25,85,2,7/29/2025
4674,16,27,2,7/20/2025
4675,13,69,4,3/10/2025
4676,7,61,1,3/20/2025
4677,4,68,1,1/18/2025
4678,13,30,3,2/24/2025
4679,9,39,2,5/1/2025
4680,5,69,4,1/29/2025
4681,24,41,2,5/28/2025
4682,6,10,1,3/21/2025
4683,16,63,2,1/31/2025
4684,8,3,2,3/23/2025
4685,6,9,2,12/14/2025
4686,13,94,1,6/6/2025
4687,7,41,3,4/11/2025
4688,14,15,1,2/10/2025
4689,20,8,3,6/27/2025
4690,14,25,1,6/12/2025
4691,12,37,2,1/5/2025
4692,24,71,2,9/7/2025
4693,2,17,4,1/29/2025
4694,9,50,3,5/28/2025
4695,15,63,2,9/13/2025
4696,16,22,2,7/20/2025
4697,10,3,1,1/18/2025
4698,23,69,2,10/2/2025
4699,21,39,2,8/3/2025
4700,19,7,3,5/26/2025
4701,13,32,3,4/17/2025
4702,9,44,4,10/6/2025
4703,25,100,2,1/7/2025
4704,5,55,1,5/21/2025
4705,17,88,4,10/29/2025
4706,23,88,3,2/11/2025
4707,13,96,2,3/10/2025
4708,9,71,1,11/21/2025
4709,11,4,1,10/26/2025
4710,16,9,3,7/2/2025
4711,5,67,4,1/29/2025
4712,20,19,4,12/24/2025
4713,13,54,1,3/3/2025
4714,21,15,3,12/27/2025
4715,14,41,3,2/13/2025
4716,6,24,2,9/21/2025
4717,22,80,4,4/6/2025
4718,11,76,4,1/8/2025
4719,6,89,2,12/18/2025
4720,22,3,2,7/29/2025
4721,9,65,4,2/3/2025
4722,3,30,1,4/6/2025
4723,17,25,2,12/21/2025
4724,20,58,4,3/6/2025
4725,21,60,4,3/6/2025
4726,4,81,2,6/16/2025
4727,23,84,2,1/21/2025
4728,13,88,3,11/2/2025
4729,21,92,1,9/14/2025
4730,5,31,4,2/5/2025
4731,13,52,3,7/9/2025
4732,8,4,1,2/19/2025
4733,6,40,4,2/25/2025
4734,23,30,4,6/9/2025
4735,12,89,4,5/17/2025
4736,18,66,2,9/8/2025
4737,1,5,4,10/4/2025
4738,11,58,1,5/6/2025
4739,3,67,3,9/2/2025
4740,15,14,3,3/26/2025
4741,1,82,3,2/11/2025
4742,22,38,2,11/5/2025
4743,21,13,1,8/1/2025
4744,20,25,2,1/26/2025
4745,10,47,1,12/12/2025
4746,10,63,4,1/26/2025
4747,15,29,3,11/1/2025
4748,16,95,4,10/23/2025
4749,3,93,4,4/25/2025
4750,2,62,3,11/21/2025
4751,25,62,2,9/9/2025
4752,2,86,1,7/15/2025
4753,2,15,4,8/10/2025
4754,13,5,4,2/1/2025
4755,22,38,4,7/25/2025
4756,19,12,2,3/2/2025
4757,20,54,2,10/2/2025
4758,4,90,2,5/28/2025
4759,18,76,1,9/7/2025
4760,2,61,1,8/29/2025
4761,14,83,2,8/22/2025
4762,18,76,2,4/5/2025
4763,3,77,1,5/15/2025
4764,12,49,3,8/18/2025
4765,15,9,4,10/16/2025
4766,24,27,1,6/7/2025
4767,18,6,1,8/31/2025
4768,21,91,3,7/1/2025
4769,3,53,1,12/9/2025
4770,16,88,3,12/24/2025
4771,11,6,4,1/5/2025
4772,8,42,2,3/14/2025
4773,1,98,2,12/5/2025
4774,15,21,1,11/3/2025
4775,10,14,1,9/28/2025
4776,18,16,3,10/3/2025
4777,21,90,1,9/28/2025
4778,14,93,3,4/27/2025
4779,10,60,4,1/20/2025
4780,5,47,4,2/19/2025
4781,19,31,3,9/4/2025
4782,8,68,2,10/28/2025
4783,18,97,1,1/28/2025
4784,25,20,4,9/2/2025
4785,11,95,2,7/14/2025
4786,5,83,1,11/8/2025
4787,21,33,2,6/27/2025
4788,14,97,4,3/18/2025
4789,3,29,3,9/27/2025
4790,8,61,2,1/1/2025
4791,12,68,2,2/28/2025
4792,12,67,2,6/6/2025
4793,14,27,2,12/26/2025
4794,15,80,3,10/26/2025
4795,17,86,1,4/29/2025
4796,6,1,3,6/21/2025
4797,11,20,1,1/9/2025
4798,18,20,1,10/5/2025
4799,10,58,3,7/22/2025
4800,18,88,2,6/8/2025
4801,8,83,1,9/16/2025
4802,8,63,4,1/3/2025
4803,14,38,4,8/3/2025
4804,13,58,3,4/11/2025
4805,5,93,3,1/19/2025
4806,24,51,1,4/19/2025
4807,5,79,2,5/25/2025
4808,2,68,2,9/9/2025
4809,17,98,3,8/10/2025
4810,23,46,1,1/28/2025
4811,18,62,2,6/23/2025
4812,22,12,2,5/12/2025
4813,23,96,2,3/8/2025
4814,10,9,4,10/19/2025
4815,21,54,1,5/22/2025
4816,14,60,3,7/27/2025
4817,17,80,3,7/13/2025
4818,5,7,2,11/13/2025
4819,6,37,4,8/17/2025
4820,24,21,2,8/2/2025
4821,14,1,2,2/26/2025
4822,14,68,4,9/19/2025
4823,14,3,1,11/7/2025
4824,15,91,4,10/26/2025
4825,11,100,2,2/21/2025
4826,6,5,3,5/27/2025
4827,3,77,4,11/1/2025
4828,9,50,2,1/9/2025
4829,10,44,4,4/14/2025
4830,14,73,3,10/16/2025
4831,22,86,2,5/15/2025
4832,24,17,4,7/1/2025
4833,21,4,4,11/29/2025
4834,18,64,2,12/20/2025
4835,23,87,2,9/12/2025
4836,22,22,1,5/21/2025
4837,6,45,2,2/6/2025
4838,8,51,1,3/12/2025
4839,9,27,4,2/24/2025
4840,11,1,3,11/20/2025
4841,5,97,1,8/21/2025
4842,14,90,2,2/22/2025
4843,10,8,2,8/25/2025
4844,2,100,4,11/29/2025
4845,17,24,2,5/19/2025
4846,13,4,4,9/24/2025
4847,1,27,3,1/2/2025
4848,14,18,3,4/21/2025
4849,18,9,4,7/8/2025
4850,16,61,3,8/14/2025
4851,21,78,1,8/10/2025
4852,22,69,4,9/14/2025
4853,19,67,2,3/11/2025
4854,9,9,4,9/27/2025
4855,12,98,3,1/16/2025
4856,3,76,1,3/14/2025
4857,12,33,3,5/9/2025
4858,21,69,4,10/27/2025
4859,13,11,2,10/14/2025
4860,13,35,1,8/11/2025
4861,17,43,2,2/2/2025
4862,10,64,1,7/26/2025
4863,11,95,4,3/14/2025
4864,2,67,1,6/9/2025
4865,6,11,3,7/21/2025
4866,10,46,2,8/5/2025
4867,1,73,1,12/14/2025
4868,25,45,4,5/12/2025
4869,23,11,2,4/16/2025
4870,9,50,4,9/29/2025
4871,5,55,2,7/23/2025
4872,24,47,3,6/18/2025
4873,21,19,2,3/9/2025
4874,11,53,3,6/28/2025
4875,9,34,3,9/1/2025
4876,14,23,3,8/10/2025
4877,20,11,4,9/2/2025
4878,23,83,4,8/21/2025
4879,22,73,1,10/24/2025
4880,3,4,1,2/6/2025
4881,8,75,4,1/14/2025
4882,25,32,1,12/5/2025
4883,25,72,4,10/14/2025
4884,16,22,3,11/21/2025
4885,21,63,2,1/31/2025
4886,6,62,3,11/29/2025
4887,7,45,2,7/16/2025
4888,19,79,4,2/5/2025
4889,25,13,2,9/23/2025
4890,22,95,1,1/24/2025
4891,12,27,3,4/14/2025
4892,11,13,3,5/21/2025
4893,10,95,4,3/4/2025
4894,10,92,3,10/15/2025
4895,15,39,4,7/9/2025
4896,20,77,4,3/4/2025
4897,15,15,1,5/7/2025
4898,22,16,4,1/6/2025
4899,10,75,3,4/16/2025
4900,6,46,2,3/7/2025
4901,24,59,2,9/13/2025
4902,13,37,3,8/19/2025
4903,1,78,2,3/7/2025
4904,13,87,3,2/20/2025
4905,6,99,4,10/28/2025
4906,5,29,2,2/9/2025
4907,25,4,1,7/7/2025
4908,4,36,3,6/29/2025
4909,17,12,4,7/30/2025
4910,6,9,1,1/19/2025
4911,14,80,4,7/20/2025
4912,4,93,3,3/29/2025
4913,24,54,1,11/11/2025
4914,13,86,3,10/7/2025
4915,20,32,2,3/30/2025
4916,3,59,3,3/12/2025
4917,15,56,2,9/27/2025
4918,25,37,4,6/30/2025
4919,15,81,2,8/23/2025
4920,20,85,3,8/10/2025
4921,16,94,4,5/23/2025
4922,25,96,2,3/11/2025
4923,12,83,4,8/7/2025
4924,7,60,3,1/27/2025
4925,5,56,3,1/23/2025
4926,7,98,1,9/18/2025
4927,11,16,3,4/22/2025
4928,23,68,3,3/21/2025
4929,16,1,2,10/10/2025
4930,7,20,4,4/13/2025
4931,15,40,4,9/3/2025
4932,2,89,2,2/11/2025
4933,23,2,4,9/5/2025
4934,18,32,3,4/9/2025
4935,18,36,1,4/11/2025
4936,14,20,1,3/18/2025
4937,13,91,2,5/6/2025
4938,23,63,1,1/18/2025
4939,23,77,4,4/25/2025
4940,1,81,2,11/22/2025
4941,23,63,2,4/29/2025
4942,20,38,4,2/11/2025
4943,23,45,2,7/18/2025
4944,18,52,2,7/4/2025
4945,2,40,1,4/1/2025
4946,17,3,4,9/7/2025
4947,16,72,1,8/4/2025
4948,5,4,2,2/9/2025
4949,17,62,2,6/28/2025
4950,18,24,4,2/5/2025
4951,4,70,1,4/26/2025
4952,10,14,3,4/28/2025
4953,5,68,3,3/21/2025
4954,12,48,3,5/9/2025
4955,14,70,1,12/7/2025
4956,23,26,3,2/7/2025
4957,12,23,2,8/26/2025
4958,15,99,4,12/9/2025
4959,16,87,4,7/6/2025
4960,6,58,2,6/28/2025
4961,7,18,1,4/24/2025
4962,15,69,2,2/14/2025
4963,16,24,1,10/14/2025
4964,21,37,3,8/10/2025
4965,16,85,1,8/10/2025
4966,22,62,2,7/5/2025
4967,8,51,1,12/14/2025
4968,3,39,2,10/9/2025
4969,16,96,3,4/12/2025
4970,21,84,1,10/15/2025
4971,7,52,4,7/1/2025
4972,8,55,4,6/3/2025
4973,2,19,4,5/24/2025
4974,10,79,4,3/28/2025
4975,2,28,4,2/3/2025
4976,22,71,3,6/25/2025
4977,3,29,4,1/31/2025
4978,1,95,4,4/2/2025
4979,15,58,1,4/17/2025
4980,18,84,4,8/31/2025
4981,20,57,4,10/12/2025
4982,19,6,3,3/3/2025
4983,11,30,1,5/18/2025
4984,2,55,3,9/15/2025
4985,7,35,3,6/27/2025
4986,25,35,1,9/2/2025
4987,12,43,3,2/9/2025
4988,13,16,4,5/4/2025
4989,23,77,2,5/10/2025
4990,14,10,1,5/22/2025
4991,3,63,2,8/2/2025
4992,11,80,3,6/29/2025
4993,1,22,3,6/2/2025
4994,8,39,1,1/9/2025
4995,5,49,2,5/22/2025
4996,10,50,3,4/23/2025
4997,1,28,2,8/12/2025
4998,9,65,3,6/11/2025
4999,15,95,4,4/17/2025
5000,9,51,1,8/5/2025
5001,11,83,4,5/4/2025
5002,16,57,2,7/31/2025
5003,5,64,4,10/4/2025
5004,13,65,4,4/10/2025
5005,16,20,4,5/2/2025
5006,3,53,2,6/19/2025
5007,3,94,3,5/1/2025
5008,16,27,4,3/5/2025
5009,18,33,1,2/18/2025
5010,25,55,3,10/20/2025
5011,16,11,2,9/15/2025
5012,4,79,1,8/21/2025
5013,9,71,4,12/20/2025
5014,3,75,4,9/9/2025
5015,14,49,2,11/11/2025
5016,14,59,4,4/12/2025
5017,8,38,2,1/21/2025
5018,10,27,4,3/29/2025
5019,10,9,2,1/20/2025
5020,24,54,2,12/26/2025
5021,11,13,4,11/12/2025
5022,16,7,4,1/25/2025
5023,11,21,4,6/11/2025
5024,23,13,3,7/3/2025
5025,7,62,2,7/2/2025
5026,21,12,3,12/6/2025
5027,4,69,3,4/27/2025
5028,2,72,4,1/14/2025
5029,25,67,1,5/12/2025
5030,5,55,3,9/27/2025
5031,9,30,4,8/14/2025
5032,15,34,3,9/23/2025
5033,23,28,4,11/21/2025
5034,25,73,1,3/23/2025
5035,25,12,4,3/21/2025
5036,25,22,4,2/13/2025
5037,23,31,2,4/7/2025
5038,15,3,4,4/18/2025
5039,6,89,4,12/4/2025
5040,17,86,4,3/23/2025
5041,17,1,4,1/30/2025
5042,15,22,1,10/24/2025
5043,4,97,1,4/26/2025
5044,13,66,4,2/24/2025
5045,8,34,3,4/17/2025
5046,11,96,4,12/18/2025
5047,24,64,1,5/28/2025
5048,20,88,2,5/21/2025
5049,12,30,4,1/1/2025
5050,19,9,2,7/28/2025
5051,24,68,2,9/19/2025
5052,10,58,3,10/23/2025
5053,2,10,3,10/9/2025
5054,18,6,1,7/13/2025
5055,14,99,3,8/19/2025
5056,7,11,1,6/6/2025
5057,17,39,4,12/5/2025
5058,2,98,1,1/22/2025
5059,19,87,1,11/17/2025
5060,19,89,2,7/17/2025
5061,23,84,1,8/3/2025
5062,23,3,1,1/25/2025
5063,4,81,1,10/16/2025
5064,21,71,3,3/21/2025
5065,6,69,4,8/21/2025
5066,14,35,4,10/6/2025
5067,25,83,3,1/26/2025
5068,5,84,2,10/9/2025
5069,11,3,4,3/20/2025
5070,12,68,2,4/11/2025
5071,17,62,2,7/15/2025
5072,8,45,4,3/17/2025
5073,1,14,4,4/16/2025
5074,5,80,4,4/17/2025
5075,13,36,3,3/27/2025
5076,1,89,1,11/17/2025
5077,18,8,1,11/11/2025
5078,12,51,1,1/23/2025
5079,5,79,4,7/24/2025
5080,1,79,2,11/21/2025
5081,13,25,4,7/8/2025
5082,10,21,1,10/31/2025
5083,14,6,2,3/27/2025
5084,4,91,2,3/20/2025
5085,6,5,2,2/16/2025
5086,23,21,1,6/24/2025
5087,6,96,4,10/8/2025
5088,24,99,2,3/12/2025
5089,15,99,1,6/6/2025
5090,22,15,1,9/26/2025
5091,8,85,1,10/5/2025
5092,5,44,1,6/19/2025
5093,9,9,4,3/26/2025
5094,21,6,3,3/30/2025
5095,19,98,1,9/2/2025
5096,22,72,1,8/23/2025
5097,22,89,4,6/30/2025
5098,19,14,2,7/9/2025
5099,8,46,3,10/17/2025
5100,16,50,1,12/7/2025
5101,22,97,4,9/19/2025
5102,11,100,1,3/11/2025
5103,12,54,3,3/30/2025
5104,7,85,2,3/20/2025
5105,8,79,1,4/25/2025
5106,16,99,4,4/30/2025
5107,6,51,1,10/4/2025
5108,23,21,2,10/19/2025
5109,2,94,1,11/5/2025
5110,24,51,3,1/9/2025
5111,19,4,2,12/20/2025
5112,9,87,1,9/18/2025
5113,22,24,1,8/9/2025
5114,24,73,4,6/21/2025
5115,12,56,2,12/31/2025
5116,8,62,4,11/14/2025
5117,16,68,3,8/13/2025
5118,24,19,3,4/15/2025
5119,23,30,1,9/7/2025
5120,15,19,4,6/18/2025
5121,23,47,1,8/10/2025
5122,1,12,2,8/19/2025
5123,25,86,3,11/21/2025
5124,3,6,4,7/24/2025
5125,9,23,3,11/28/2025
5126,15,28,3,12/16/2025
5127,6,85,1,9/28/2025
5128,12,62,3,10/10/2025
5129,24,66,1,3/24/2025
5130,25,40,4,8/18/2025
5131,18,69,3,2/21/2025
5132,16,4,4,12/19/2025
5133,7,28,2,5/30/2025
5134,7,59,1,12/3/2025
5135,16,51,4,7/29/2025
5136,23,32,4,6/25/2025
5137,23,44,1,11/4/2025
5138,18,98,4,3/30/2025
5139,24,35,2,8/20/2025
5140,16,80,1,7/28/2025
5141,17,92,1,12/30/2025
5142,3,98,3,5/27/2025
5143,12,5,4,4/4/2025
5144,17,9,3,4/27/2025
5145,25,99,2,11/3/2025
5146,25,42,2,1/28/2025
5147,19,22,3,4/16/2025
5148,17,28,1,2/17/2025
5149,9,39,3,4/6/2025
5150,19,63,1,9/30/2025
5151,17,23,1,2/3/2025
5152,17,71,1,6/28/2025
5153,6,48,2,10/21/2025
5154,6,68,4,3/9/2025
5155,12,58,1,10/14/2025
5156,2,6,2,7/22/2025
5157,6,68,3,7/27/2025
5158,5,2,2,5/8/2025
5159,15,62,1,9/28/2025
5160,15,72,2,3/16/2025
5161,5,69,1,4/8/2025
5162,16,44,3,7/31/2025
5163,23,11,3,7/11/2025
5164,23,48,3,9/6/2025
5165,8,100,4,4/16/2025
5166,14,3,4,10/29/2025
5167,25,14,4,4/14/2025
5168,10,34,2,2/12/2025
5169,22,34,1,5/27/2025
5170,14,32,4,10/26/2025
5171,6,60,4,10/31/2025
5172,11,95,2,1/3/2025
5173,6,87,2,12/19/2025
5174,23,86,4,1/9/2025
5175,16,46,1,12/30/2025
5176,13,66,4,9/11/2025
5177,5,51,4,8/20/2025
5178,24,36,3,4/7/2025
5179,22,36,1,7/10/2025
5180,3,88,4,4/9/2025
5181,6,78,1,10/7/2025
5182,12,61,4,8/5/2025
5183,25,45,4,8/28/2025
5184,1,73,3,5/25/2025
5185,9,76,1,3/12/2025
5186,11,3,2,11/30/2025
5187,5,22,4,8/15/2025
5188,5,4,3,4/20/2025
5189,10,39,3,8/20/2025
5190,18,42,1,4/21/2025
5191,19,24,2,5/15/2025
5192,20,11,2,2/17/2025
5193,15,84,1,8/16/2025
5194,2,32,1,1/9/2025
5195,9,77,2,7/12/2025
5196,17,9,1,9/12/2025
5197,14,91,1,10/4/2025
5198,21,4,1,11/12/2025
5199,15,93,2,6/23/2025
5200,23,1,1,10/26/2025
5201,13,50,4,6/19/2025
5202,20,64,1,6/30/2025
5203,11,67,4,10/31/2025
5204,7,13,3,9/1/2025
5205,15,86,4,5/26/2025
5206,19,97,4,7/28/2025
5207,9,89,2,4/3/2025
5208,23,94,4,3/18/2025
5209,14,92,1,8/11/2025
5210,19,43,3,9/12/2025
5211,23,40,4,9/12/2025
5212,16,71,2,2/23/2025
5213,7,57,2,9/22/2025
5214,10,59,1,7/27/2025
5215,5,92,2,1/25/2025
5216,20,80,1,7/23/2025
5217,13,53,2,4/12/2025
5218,3,69,4,12/13/2025
5219,7,62,2,1/30/2025
5220,10,37,1,3/22/2025
5221,8,46,3,9/23/2025
5222,15,77,4,1/25/2025
5223,19,100,1,10/28/2025
5224,6,18,2,11/21/2025
5225,24,29,4,3/14/2025
5226,25,82,1,11/15/2025
5227,20,87,4,4/1/2025
5228,13,82,2,3/9/2025
5229,8,91,3,8/3/2025
5230,12,20,1,3/28/2025
5231,24,98,1,10/17/2025
5232,2,78,2,6/16/2025
5233,22,6,1,12/12/2025
5234,22,37,3,7/3/2025
5235,6,11,4,12/24/2025
5236,3,98,2,9/7/2025
5237,1,43,3,1/25/2025
5238,4,28,2,10/26/2025
5239,13,87,4,5/30/2025
5240,4,22,2,9/15/2025
5241,6,3,4,2/6/2025
5242,17,24,4,5/13/2025
5243,8,98,3,5/13/2025
5244,8,42,3,4/17/2025
5245,1,10,2,5/14/2025
5246,5,41,2,8/31/2025
5247,21,78,2,4/5/2025
5248,22,2,1,11/15/2025
5249,25,26,1,6/12/2025
5250,11,26,2,6/2/2025
5251,19,67,4,4/28/2025
5252,1,54,1,9/23/2025
5253,12,84,4,4/3/2025
5254,11,50,3,1/15/2025
5255,18,81,2,6/22/2025
5256,20,41,1,3/24/2025
5257,17,93,4,1/13/2025
5258,1,3,2,2/4/2025
5259,11,69,1,4/30/2025
5260,4,10,2,11/10/2025
5261,25,48,2,8/3/2025
5262,14,70,4,3/13/2025
5263,22,33,4,4/11/2025
5264,23,30,2,3/18/2025
5265,2,4,4,1/2/2025
5266,16,83,4,10/8/2025
5267,12,37,2,11/25/2025
5268,14,83,2,1/8/2025
5269,17,51,2,10/10/2025
5270,14,100,3,3/7/2025
5271,5,25,1,11/7/2025
5272,11,63,2,9/29/2025
5273,22,66,1,10/15/2025
5274,24,33,3,8/3/2025
5275,6,11,2,1/4/2025
5276,18,15,2,2/25/2025
5277,6,71,4,11/29/2025
5278,23,53,1,7/5/2025
5279,3,53,4,8/27/2025
5280,2,81,4,4/25/2025
5281,18,5,4,7/11/2025
5282,23,93,4,5/29/2025
5283,15,93,1,12/3/2025
5284,8,96,4,5/27/2025
5285,15,79,2,11/24/2025
5286,24,14,3,9/15/2025
5287,14,80,2,4/23/2025
5288,15,45,4,6/14/2025
5289,3,13,1,5/2/2025
5290,4,38,1,6/16/2025
5291,3,93,2,3/20/2025
5292,7,49,4,9/6/2025
5293,5,100,2,12/30/2025
5294,10,95,4,6/16/2025
5295,13,86,3,4/27/2025
5296,3,22,1,12/30/2025
5297,2,85,4,11/9/2025
5298,14,67,4,4/9/2025
5299,14,6,1,3/5/2025
5300,7,53,2,10/5/2025
5301,19,40,4,11/18/2025
5302,24,7,3,10/12/2025
5303,25,89,3,11/29/2025
5304,12,9,2,6/27/2025
5305,11,77,4,10/13/2025
5306,3,71,4,9/3/2025
5307,22,86,2,7/23/2025
5308,18,57,2,10/22/2025
5309,15,91,2,11/14/2025
5310,24,40,2,11/26/2025
5311,15,27,2,12/5/2025
5312,14,81,1,8/18/2025
5313,22,95,1,7/21/2025
5314,2,78,4,5/18/2025
5315,25,15,3,11/13/2025
5316,20,34,1,11/26/2025
5317,10,59,1,1/28/2025
5318,4,28,4,5/20/2025
5319,4,97,4,4/24/2025
5320,17,14,2,4/26/2025
5321,4,94,3,5/19/2025
5322,12,21,1,12/25/2025
5323,22,84,2,7/12/2025
5324,14,86,4,4/21/2025
5325,14,80,2,9/23/2025
5326,17,99,1,6/29/2025
5327,2,52,2,1/7/2025
5328,18,32,3,5/23/2025
5329,12,30,3,7/9/2025
5330,17,18,4,6/5/2025
5331,21,31,4,8/17/2025
5332,24,89,3,12/31/2025
5333,17,58,2,9/12/2025
5334,6,4,3,9/24/2025
5335,15,87,1,7/26/2025
5336,21,27,1,8/27/2025
5337,12,20,2,10/7/2025
5338,9,15,4,2/22/2025
5339,1,97,4,10/27/2025
5340,10,14,3,4/26/2025
5341,22,69,2,5/1/2025
5342,3,21,4,1/2/2025
5343,2,42,3,8/24/2025
5344,21,26,2,1/2/2025
5345,24,61,2,4/11/2025
5346,16,84,1,6/8/2025
5347,2,4,2,7/26/2025
5348,22,57,2,12/12/2025
5349,6,53,3,12/7/2025
5350,24,38,1,10/3/2025
5351,4,38,3,9/13/2025
5352,25,2,3,4/21/2025
5353,3,93,3,8/28/2025
5354,14,7,4,11/2/2025
5355,14,34,3,9/13/2025
5356,17,4,1,8/19/2025
5357,23,5,4,5/30/2025
5358,7,26,3,9/18/2025
5359,7,92,3,3/15/2025
5360,13,33,3,10/19/2025
5361,6,43,4,11/22/2025
5362,2,87,2,5/17/2025
5363,16,65,3,11/27/2025
5364,12,72,3,3/8/2025
5365,18,28,1,10/29/2025
5366,18,96,4,5/1/2025
5367,11,23,1,7/12/2025
5368,25,46,4,4/30/2025
5369,16,22,4,8/10/2025
5370,14,69,3,4/16/2025
5371,8,9,2,3/28/2025
5372,23,52,2,8/19/2025
5373,21,23,4,2/6/2025
5374,2,1,4,4/30/2025
5375,5,83,2,11/11/2025
5376,20,27,4,7/13/2025
5377,6,59,1,12/7/2025
5378,17,19,1,8/21/2025
5379,11,32,1,8/18/2025
5380,16,91,4,12/11/2025
5381,9,1,1,11/2/2025
5382,15,70,4,8/18/2025
5383,6,2,3,5/16/2025
5384,15,29,2,8/13/2025
5385,12,79,3,8/15/2025
5386,18,40,4,6/18/2025
5387,24,50,4,3/2/2025
5388,9,79,4,12/1/2025
5389,15,100,2,2/1/2025
5390,24,93,1,10/23/2025
5391,2,5,4,4/23/2025
5392,14,29,1,1/23/2025
5393,2,1,3,4/26/2025
5394,3,26,1,10/12/2025
5395,24,46,4,10/15/2025
5396,21,79,3,7/1/2025
5397,9,8,1,2/26/2025
5398,22,39,1,11/17/2025
5399,12,2,4,1/21/2025
5400,13,47,4,7/9/2025
5401,25,59,3,9/20/2025
5402,23,65,3,11/2/2025
5403,17,45,2,10/11/2025
5404,21,71,1,8/12/2025
5405,9,64,3,11/5/2025
5406,11,91,1,11/10/2025
5407,9,37,4,9/21/2025
5408,16,16,1,10/26/2025
5409,18,55,2,3/10/2025
5410,25,91,3,9/1/2025
5411,6,54,1,5/20/2025
5412,25,56,2,5/2/2025
5413,23,22,1,4/9/2025
5414,19,4,1,8/2/2025
5415,9,69,4,8/5/2025
5416,23,13,2,4/8/2025
5417,8,86,2,1/25/2025
5418,20,57,1,9/1/2025
5419,24,74,2,11/25/2025
5420,12,1,4,2/28/2025
5421,6,41,1,4/19/2025
5422,5,8,4,9/21/2025
5423,8,34,3,4/26/2025
5424,22,83,1,9/21/2025
5425,13,21,4,5/31/2025
5426,23,46,3,3/5/2025
5427,13,20,1,8/22/2025
5428,4,19,3,11/25/2025
5429,20,43,3,1/22/2025
5430,10,8,1,3/27/2025
5431,13,83,1,11/15/2025
5432,12,21,2,10/18/2025
5433,15,89,4,10/25/2025
5434,4,26,3,3/27/2025
5435,15,13,3,9/28/2025
5436,20,31,1,2/2/2025
5437,2,35,2,8/21/2025
5438,14,55,3,6/3/2025
5439,4,74,2,1/9/2025
5440,15,43,3,7/5/2025
5441,11,53,2,12/14/2025
5442,6,62,2,8/16/2025
5443,14,20,4,8/25/2025
5444,25,7,3,7/23/2025
5445,15,75,4,6/21/2025
5446,5,6,1,10/8/2025
5447,15,50,3,6/7/2025
5448,17,21,2,11/26/2025
5449,17,70,2,7/31/2025
5450,16,94,3,11/9/2025
5451,2,11,2,1/6/2025
5452,9,99,4,3/11/2025
5453,12,46,1,7/20/2025
5454,15,34,2,9/15/2025
5455,12,89,4,6/23/2025
5456,11,73,2,5/3/2025
5457,6,24,1,11/30/2025
5458,1,76,1,12/17/2025
5459,21,27,3,6/10/2025
5460,20,5,2,10/16/2025
5461,21,46,3,6/5/2025
5462,7,17,3,11/16/2025
5463,25,39,2,5/10/2025
5464,8,41,1,1/1/2025
5465,22,62,4,3/23/2025
5466,17,66,3,12/18/2025
5467,24,13,4,11/15/2025
5468,24,13,2,10/17/2025
5469,14,41,1,4/19/2025
5470,23,27,4,8/13/2025
5471,13,79,4,4/28/2025
5472,16,96,4,6/24/2025
5473,18,56,4,3/2/2025
5474,2,56,2,5/18/2025
5475,23,68,2,11/5/2025
5476,19,79,4,3/7/2025
5477,15,59,1,4/26/2025
5478,21,13,3,5/5/2025
5479,2,61,4,9/16/2025
5480,15,41,2,1/20/2025
5481,3,36,3,11/19/2025
5482,24,91,3,3/26/2025
5483,18,90,1,12/12/2025
5484,7,50,1,1/16/2025
5485,4,6,1,8/13/2025
5486,20,14,4,9/19/2025
5487,7,76,3,7/14/2025
5488,22,48,1,4/17/2025
5489,20,92,4,2/22/2025
5490,21,67,3,3/22/2025
5491,18,14,3,11/6/2025
5492,9,57,4,11/3/2025
5493,25,54,1,11/20/2025
5494,10,38,3,10/23/2025
5495,17,96,1,10/29/2025
5496,11,55,1,5/28/2025
5497,10,85,1,8/27/2025
5498,15,28,1,4/4/2025
5499,2,67,2,5/14/2025
5500,6,15,4,6/22/2025
5501,18,33,4,10/31/2025
5502,8,14,3,10/23/2025
5503,7,99,2,9/23/2025
5504,14,14,4,4/1/2025
5505,24,2,3,8/26/2025
5506,1,94,2,8/2/2025
5507,5,37,1,6/6/2025
5508,14,23,3,5/23/2025
5509,14,96,2,3/9/2025
5510,9,95,2,12/11/2025
5511,4,7,1,7/6/2025
5512,3,10,2,9/13/2025
5513,14,17,4,7/31/2025
5514,17,13,2,12/6/2025
5515,14,85,4,9/22/2025
5516,10,36,1,11/25/2025
5517,6,45,3,9/16/2025
5518,24,74,1,4/30/2025
5519,12,25,2,7/31/2025
5520,11,50,4,10/29/2025
5521,15,19,1,10/21/2025
5522,19,42,4,7/16/2025
5523,18,51,2,8/11/2025
5524,17,44,3,9/5/2025
5525,2,51,1,2/10/2025
5526,8,88,3,8/8/2025
5527,9,61,2,1/17/2025
